t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms
0.0,10.0,-8.0,100.0,15.0,0.0,0.0
0.1,11.529996705039466,-8.00044461934359,100.0,14.999997568152617,-0.008541394241952957,0.0
0.2,13.059993221988833,-8.001739645308964,100.0,14.999990724229995,-0.016681517139752643,0.0
0.30000000000000004,14.589989111487322,-8.003844792125665,100.0,14.999980101270978,-0.024432795064549567,0.0
0.4,16.119983997280254,-8.006721026086737,100.0,14.999966276361718,-0.03180735781514955,0.0
0.5,17.649977560628294,-8.010330535769475,100.0,14.999949774476727,-0.03881704748659058,0.0
0.6000000000000001,19.179969535101463,-8.01463670311995,100.0,14.99993107209081,-0.04547342657697843,0.0
0.7000000000000001,20.709959701734967,-8.019604075328244,100.0,14.999910600576301,-0.051787785419790476,0.0
0.8,22.239947884525222,-8.025198337429767,100.0,14.99988874939881,-0.05777114901924879,0.0
0.9,23.769933946245878,-8.031386285575426,100.0,14.999865869123461,-0.06343428335779419,0.0
1.0,25.29991778456479,-8.038135800920115,100.0,14.999842274242704,-0.06878770123706197,0.0
1.1,26.829899328444046,-8.04541582408485,100.0,14.999818245835856,-0.07384166770697065,0.0
1.2000000000000002,28.35987853480612,-8.05319633015313,100.0,14.999794034069764,-0.07860620513150006,0.0
1.3,29.889855385450232,-8.06144830416679,100.0,14.999769860549328,-0.08309109793437375,0.0
1.4000000000000001,31.419829884203832,-8.070143717090756,100.0,14.999745920526054,-0.08730589706309962,0.0
1.5,32.94980205429498,-8.079255502219794,100.0,14.999722384972127,-0.09125992420559519,0.0
1.6,34.479771935932085,-8.08875753200366,100.0,14.999699402527266,-0.09496227578987164,0.0
1.7000000000000002,36.00973958407831,-8.098624595269982,100.0,14.9996771013249,-0.09842182679391752,0.0
1.8,37.53970506640847,-8.108832374826795,100.0,14.999655590704103,-0.10164723438996444,0.0
1.9000000000000001,39.069668461437004,-8.119357425429012,100.0,14.999634962813138,-0.10464694144468617,0.0
2.0,40.59962985680615,-8.130177152095143,100.0,14.999615294110287,-0.10742917989454451,0.0
2.1,42.12958934772406,-8.141269788762473,100.0,14.99959664676731,-0.1100019740134139,0.0
2.2,43.65954703554297,-8.152614377270506,100.0,14.999579069980603,-0.11237314358776233,0.0
2.3000000000000003,45.189503026468415,-8.164190746663998,100.0,14.99956260119485,-0.11455030701301157,0.0
